"obj","year","dept_group","organisation","org_code"
"org_2013",2013,"Department for International Development","Department for International Development",
"org_2013",2013,"Justice","Ministry of Justice (HQ)",
"org_2013",2013,"Justice","Criminal Injuries Compensation Authority",
"org_2013",2013,"Justice","HM Courts and Tribunal Service",
"org_2013",2013,"Justice","Legal Aid Agency",
"org_2013",2013,"Justice","MoJ Arms Length Bodies",
"org_2013",2013,"Justice","National Offender Management Service",
"org_2013",2013,"Justice","Office of the Public Guardian",
"org_2013",2013,"Justice","The National Archives",
"org_2013",2013,"National Crime Agency","National Crime Agency",
"org_2013",2013,"Office of Gas and Electricity Markets","Ofgem",
"org_2013",2013,"Office of Rail Regulation","Office of Rail Regulation",
"org_2013",2013,"Office of Standards in Education","Ofsted",
"org_2013",2013,"Scotland Office, Office of the Advocate General, Wales Office and Northern Ireland Office","Scotland Office, Office of the Advocate General, Wales Office and Northern Ireland Office",
"org_2013",2013,"Scottish Government","Scottish Government",
"org_2013",2013,"Scottish Government","Accountant in Bankruptcy",
"org_2013",2013,"Scottish Government","Crown Office and Procurator Fiscal Service",
"org_2013",2013,"Scottish Government","Disclosure Scotland",
"org_2013",2013,"Scottish Government","Education Scotland",
"org_2013",2013,"Scottish Government","Historic Scotland",
"org_2013",2013,"Scottish Government","National Records of Scotland",
"org_2013",2013,"Scottish Government","Office of the Scottish Charity Regulator",
"org_2013",2013,"Scottish Government","Registers of Scotland",
"org_2013",2013,"Scottish Government","Scottish Court Service",
"org_2013",2013,"Scottish Government","Scottish Housing Regulator",
"org_2013",2013,"Scottish Government","Scottish Prison Service",
"org_2013",2013,"Scottish Government","Scottish Public Pensions Agency",
"org_2013",2013,"Scottish Government","Scottish Tribunals Service",
"org_2013",2013,"Scottish Government","Student Awards Agency Scotland",
"org_2013",2013,"Scottish Government","Transport Scotland",
"org_2013",2013,"Statistics","UK Statistics Authority",
"org_2013",2013,"Statistics","Office of National Statistics",
"org_2013",2013,"Transport","Department for Transport",
"org_2013",2013,"Transport","Driver and Vehicle Licensing Agency",
"org_2013",2013,"Transport","Driving Standards Agency",
"org_2013",2013,"Transport","Highways Agency",
"org_2013",2013,"Transport","Maritime and Coastguard Agency",
"org_2013",2013,"Transport","Vehicle Certification Agency",
"org_2013",2013,"Transport","Vehicle Operator Services Agency",
"org_2013",2013,"UK Export Finance","UK Export Finance",
"org_2013",2013,"Welsh Government","Welsh Government",
"org_2013",2013,"Work and Pensions","Department for Work and Pensions",
"org_2013",2013,"Work and Pensions","Health and Safety Executive",
"org_2014",2014,"Civil Service","Civil Service benchmark (median)",
"org_2014",2014,"Attorney General's Departments","Attorney General's Office",
"org_2014",2014,"Attorney General's Departments","Crown Prosecution Service",
"org_2014",2014,"Attorney General's Departments","HM Crown Prosecution Service Inspectorate",
"org_2014",2014,"Attorney General's Departments","Serious Fraud Office",
"org_2014",2014,"Attorney General's Departments","TSol",
"org_2014",2014,"Business, Innovation & Skills","Department for Business, Innovation & Skills",
"org_2014",2014,"Business, Innovation & Skills","Acas",
"org_2014",2014,"Business, Innovation & Skills","Companies House",
"org_2014",2014,"Business, Innovation & Skills","Competition and Markets Authority",
"org_2014",2014,"Business, Innovation & Skills","Intellectual Property Office",
"org_2014",2014,"Business, Innovation & Skills","Land Registry",
"org_2014",2014,"Business, Innovation & Skills","Met Office",
"org_2014",2014,"Business, Innovation & Skills","National Measurement Office",
"org_2014",2014,"Business, Innovation & Skills","Ordnance Survey",
"org_2014",2014,"Business, Innovation & Skills","Skills Funding Agency",
"org_2014",2014,"Business, Innovation & Skills","The Insolvency Service",
"org_2014",2014,"Business, Innovation & Skills","UK Trade and Investment",
"org_2014",2014,"Cabinet Office","Cabinet Office",
"org_2014",2014,"Cabinet Office","Crown Commercial Service",
"org_2014",2014,"Charity Commission","Charity Commission",
"org_2014",2014,"Communities and Local Government","Department for Communities and Local Government",
"org_2014",2014,"Communities and Local Government","Planning Inspectorate",
"org_2014",2014,"Culture, Media & Sport","Department for Culture, Media & Sport",
"org_2014",2014,"Culture, Media & Sport","The Royal Parks",
"org_2014",2014,"Defence","Ministry of Defence",
"org_2014",2014,"Defence","Defence Equipment & Support",
"org_2014",2014,"Defence","Defence Support Group",
"org_2014",2014,"Defence","Dstl",
"org_2014",2014,"Defence","UK Hydrographic Office",
"org_2014",2014,"Education","Department for Education",
"org_2014",2014,"Energy and Climate Change","Department of Energy and Climate Change",
"org_2014",2014,"Environment, Food & Rural Affairs","Department for Environment, Food & Rural Affairs",
"org_2014",2014,"Environment, Food & Rural Affairs","Animal and Plant Health Agency",
"org_2014",2014,"Environment, Food & Rural Affairs","Centre for Environment, Food and Aquaculture Science",
"org_2014",2014,"Environment, Food & Rural Affairs","Food and Environment Research Agency",
"org_2014",2014,"Environment, Food & Rural Affairs","Rural Payments Agency",
"org_2014",2014,"Environment, Food & Rural Affairs","Veterinary Medicines Directorate",
"org_2014",2014,"Food Standards Agency","Food Standards Agency",
"org_2014",2014,"Foreign & Commonwealth Office","Foreign & Commonwealth Office",
"org_2014",2014,"Foreign & Commonwealth Office","FCO Services",
"org_2014",2014,"Foreign & Commonwealth Office","Wilton Park",
"org_2014",2014,"Health","Department of Health",
"org_2014",2014,"Health","Medicines and Healthcare Products Regulatory Agency",
"org_2014",2014,"Health","Public Health England",
"org_2014",2014,"HM Revenue & Customs","HM Revenue & Customs",
"org_2014",2014,"HM Revenue & Customs","Valuation Office Agency",
"org_2014",2014,"HM Treasury","HM Treasury",
"org_2014",2014,"HM Treasury","Debt Management Office",
"org_2014",2014,"HM Treasury","Government Actuary's Department",
"org_2014",2014,"HM Treasury","National Savings and Investments",
"org_2014",2014,"Home Office","Home Office: Policy and Enablers",
"org_2014",2014,"Home Office","HM Inspectorate of Constabulary",
"org_2014",2014,"Home Office","HM Passport Office",
"org_2014",2014,"Home Office","Home Office: Border Force",
"org_2014",2014,"Home Office","Home Office: Immigration Enforcement",
"org_2014",2014,"Home Office","Home Office: UK Visas and Immigration",
"org_2014",2014,"International Development","Department for International Development",
"org_2014",2014,"Justice","Ministry of Justice",
"org_2014",2014,"Justice","Criminal Injuries Compensation Authority",
"org_2014",2014,"Justice","HM Courts and Tribunals Service",
"org_2014",2014,"Justice","HM Prison Service",
"org_2014",2014,"Justice","Legal Aid Agency",
"org_2014",2014,"Justice","MoJ Arms Length Bodies",
"org_2014",2014,"Justice","National Offender Management Service (HQ)",
"org_2014",2014,"Justice","National Probation Service",
"org_2014",2014,"Justice","Office of the Public Guardian",
"org_2014",2014,"Justice","The National Archives",
"org_2014",2014,"National Crime Agency","National Crime Agency",
"org_2014",2014,"Ofgem","Ofgem",
"org_2014",2014,"Ofsted","Ofsted",
"org_2014",2014,"Scottish Government","Scottish Government",
"org_2014",2014,"Scottish Government","Accountant in Bankruptcy",
"org_2014",2014,"Scottish Government","Crown Office and Procurator Fiscal Service",
"org_2014",2014,"Scottish Government","Disclosure Scotland",
"org_2014",2014,"Scottish Government","Education Scotland",
"org_2014",2014,"Scottish Government","Historic Scotland and the Royal Commission on the Ancient and Historic Monuments of Scotland",
"org_2014",2014,"Scottish Government","National Records of Scotland",
"org_2014",2014,"Scottish Government","Office of the Scottish Charity Regulator",
"org_2014",2014,"Scottish Government","Registers of Scotland",
"org_2014",2014,"Scottish Government","Scottish Court Service",
"org_2014",2014,"Scottish Government","Scottish Housing Regulator",
"org_2014",2014,"Scottish Government","Scottish Prison Service",
"org_2014",2014,"Scottish Government","Scottish Public Pensions Agency",
"org_2014",2014,"Scottish Government","Scottish Tribunals Service",
"org_2014",2014,"Scottish Government","Student Awards Agency for Scotland",
"org_2014",2014,"Scottish Government","Transport Scotland",
"org_2014",2014,"Territorial Offices","Scotland Office, Office of the Advocate General, Wales Office and Northern Ireland Office",
"org_2014",2014,"Transport","Department for Transport",
"org_2014",2014,"Transport","Driver and Vehicle Licensing Agency",
"org_2014",2014,"Transport","Driver and Vehicle Standards Agency",
"org_2014",2014,"Transport","Highways Agency",
"org_2014",2014,"Transport","Maritime and Coastguard Agency",
"org_2014",2014,"Transport","Office of Rail Regulation",
"org_2014",2014,"Transport","Vehicle Certification Agency",
"org_2014",2014,"UK Export Finance","UK Export Finance",
"org_2014",2014,"UK Statistics Authority","UK Statistics Authority",
"org_2014",2014,"UK Statistics Authority","Office for National Statistics",
"org_2014",2014,"Welsh Government","Welsh Government",
"org_2014",2014,"Welsh Government","Estyn",
"org_2014",2014,"Work and Pensions","Department for Work and Pensions",
"org_2014",2014,"Work and Pensions","Health and Safety Executive",
"org_2015",2015,"Civil Service","Civil Service benchmark (median)",
"org_2015",2015,"Attorney General's Departments","Attorney General's Office",
"org_2015",2015,"Attorney General's Departments","Crown Prosecution Service",
"org_2015",2015,"Attorney General's Departments","HM Crown Prosecution Service Inspectorate",
"org_2015",2015,"Attorney General's Departments","Serious Fraud Office",
"org_2015",2015,"Attorney General's Departments","Government Legal Department",
"org_2015",2015,"Business, Innovation & Skills","Department for Business, Innovation & Skills",
"org_2015",2015,"Business, Innovation & Skills","Acas",
"org_2015",2015,"Business, Innovation & Skills","Companies House",
"org_2015",2015,"Business, Innovation & Skills","Competition and Markets Authority",
"org_2015",2015,"Business, Innovation & Skills","Intellectual Property Office",
"org_2015",2015,"Business, Innovation & Skills","Land Registry",
"org_2015",2015,"Business, Innovation & Skills","Met Office",
"org_2015",2015,"Business, Innovation & Skills","National Measurement and Regulation Office",
"org_2015",2015,"Business, Innovation & Skills","Skills Funding Agency",
"org_2015",2015,"Business, Innovation & Skills","The Insolvency Service",
"org_2015",2015,"Business, Innovation & Skills","UK Trade and Investment",
"org_2015",2015,"Cabinet Office","Cabinet Office",
"org_2015",2015,"Cabinet Office","Crown Commercial Service",
"org_2015",2015,"Charity Commission","Charity Commission",
"org_2015",2015,"Communities and Local Government","Department for Communities and Local Government",
"org_2015",2015,"Communities and Local Government","Planning Inspectorate",
"org_2015",2015,"Culture, Media & Sport","Department for Culture, Media & Sport",
"org_2015",2015,"Culture, Media & Sport","The Royal Parks",
"org_2015",2015,"Culture, Media & Sport","The National Archives",
"org_2015",2015,"Defence","Ministry of Defence",
"org_2015",2015,"Defence","Defence Equipment & Support",
"org_2015",2015,"Defence","Defence Electronics and Components Agency",
"org_2015",2015,"Defence","Dstl",
"org_2015",2015,"Defence","UK Hydrographic Office",
"org_2015",2015,"Department for Education","Department for Education",
"org_2015",2015,"Department of Energy and Climate Change","Department of Energy and Climate Change",
"org_2015",2015,"Environment, Food & Rural Affairs","Department for Environment, Food & Rural Affairs",
"org_2015",2015,"Environment, Food & Rural Affairs","Animal and Plant Health Agency",
"org_2015",2015,"Environment, Food & Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science",
"org_2015",2015,"Environment, Food & Rural Affairs","Rural Payments Agency",
"org_2015",2015,"Environment, Food & Rural Affairs","Veterinary Medicines Directorate",
"org_2015",2015,"Food Standards Agency","Food Standards Agency",
"org_2015",2015,"Foreign & Commonwealth Office","Foreign & Commonwealth Office",
"org_2015",2015,"Foreign & Commonwealth Office","FCO Services",
"org_2015",2015,"Foreign & Commonwealth Office","Wilton Park",
"org_2015",2015,"Government Actuary's Department","Government Actuary's Department",
"org_2015",2015,"Health","Department of Health",
"org_2015",2015,"Health","Medicines and Healthcare Products Regulatory Agency",
"org_2015",2015,"Health","Public Health England",
"org_2015",2015,"HM Inspectorate of Constabulary","HM Inspectorate of Constabulary",
"org_2015",2015,"HM Revenue & Customs","HM Revenue & Customs",
"org_2015",2015,"HM Revenue & Customs","Valuation Office Agency",
"org_2015",2015,"HM Treasury and Chancellor's other departments","HM Treasury",
"org_2015",2015,"HM Treasury and Chancellor's other departments","UK Debt Management Office",
"org_2015",2015,"HM Treasury and Chancellor's other departments","Government Internal Audit Agency",
"org_2015",2015,"Home Office","Home Office group",
"org_2015",2015,"Home Office","Home Office: Policy and Enablers (formerly known as Home Office HQ)",
"org_2015",2015,"Home Office","Home Office: Border Force",
"org_2015",2015,"Home Office","Home Office: Immigration Enforcement",
"org_2015",2015,"Home Office","Home Office: UK Visas and Immigration",
"org_2015",2015,"Home Office","HM Passport Office",
"org_2015",2015,"International Development","Department for International Development",
"org_2015",2015,"Justice","Ministry of Justice (including agencies)",
"org_2015",2015,"Justice","Ministry of Justice (HQ)",
"org_2015",2015,"Justice","Criminal Injuries Compensation Authority",
"org_2015",2015,"Justice","HM Courts and Tribunals Service",
"org_2015",2015,"Justice","HM Prison Service",
"org_2015",2015,"Justice","Legal Aid Agency",
"org_2015",2015,"Justice","MoJ Arms Length Bodies",
"org_2015",2015,"Justice","National Offender Management Service (HQ)",
"org_2015",2015,"Justice","National Probation Service",
"org_2015",2015,"Justice","Office of the Public Guardian",
"org_2015",2015,"National Crime Agency","National Crime Agency",
"org_2015",2015,"National Savings and Investments","National Savings and Investments",
"org_2015",2015,"Ofgem","Ofgem",
"org_2015",2015,"Ofsted","Ofsted",
"org_2015",2015,"Scottish Government","Scottish Government",
"org_2015",2015,"Scottish Government","Accountant in Bankruptcy",
"org_2015",2015,"Scottish Government","Crown Office and Procurator Fiscal Service",
"org_2015",2015,"Scottish Government","Disclosure Scotland",
"org_2015",2015,"Scottish Government","Education Scotland",
"org_2015",2015,"Scottish Government","National Records of Scotland",
"org_2015",2015,"Scottish Government","Office of the Scottish Charity Regulator",
"org_2015",2015,"Scottish Government","Registers of Scotland",
"org_2015",2015,"Scottish Government","Revenue Scotland",
"org_2015",2015,"Scottish Government","Scottish Courts and Tribunals Service",
"org_2015",2015,"Scottish Government","Scottish Housing Regulator",
"org_2015",2015,"Scottish Government","Scottish Prison Service",
"org_2015",2015,"Scottish Government","Scottish Public Pensions Agency",
"org_2015",2015,"Scottish Government","Student Awards Agency for Scotland",
"org_2015",2015,"Scottish Government","Transport Scotland",
"org_2015",2015,"Teritorial Offices","Scotland Office, Office of the Advocate General, Wales Office and Northern Ireland Office combined",
"org_2015",2015,"Transport","Department for Transport",
"org_2015",2015,"Transport","Driver and Vehicle Licensing Agency",
"org_2015",2015,"Transport","Driver and Vehicle Standards Agency",
"org_2015",2015,"Transport","Maritime and Coastguard Agency",
"org_2015",2015,"Transport","Office of Rail and Road",
"org_2015",2015,"Transport","Vehicle Certification Agency",
"org_2015",2015,"UK Export Finance","UK Export Finance",
"org_2015",2015,"UK Statistics Authority","UK Statistics Authority (including ONS)",
"org_2015",2015,"Welsh Government","Estyn",
"org_2015",2015,"Work and Pensions","Department for Work and Pensions",
"org_2015",2015,"Work and Pensions","Health and Safety Executive",
"org_2016",2016,"Civil Service","Civil Service benchmark (median)","CIVILSERVICE"
"org_2016",2016,"Attorney General's departments","Attorney General's Office","AGO"
"org_2016",2016,"Attorney General's departments","Crown Prosecution Service","CPS"
"org_2016",2016,"Attorney General's departments","HM Crown Prosecution Service Inspectorate","HMCPSI"
"org_2016",2016,"Attorney General's departments","Serious Fraud Office","SFO"
"org_2016",2016,"Business, Energy & Industrial Strategy","Department for Business, Energy & Industrial Strategy","BEIS"
"org_2016",2016,"Business, Energy & Industrial Strategy","Acas","ACAS"
"org_2016",2016,"Business, Energy & Industrial Strategy","Companies House","CH"
"org_2016",2016,"Business, Energy & Industrial Strategy","Competition and Markets Authority","CMA"
"org_2016",2016,"Business, Energy & Industrial Strategy","Intellectual Property Office","IPO"
"org_2016",2016,"Business, Energy & Industrial Strategy","Land Registry","LR"
"org_2016",2016,"Business, Energy & Industrial Strategy","Met Office","MET"
"org_2016",2016,"Business, Energy & Industrial Strategy","The Insolvency Service","INSS"
"org_2016",2016,"Cabinet Office","Cabinet Office","CO"
"org_2016",2016,"Cabinet Office","Crown Commercial Service","CCS"
"org_2016",2016,"Cabinet Office","Civil Service HR","CSHR"
"org_2016",2016,"Charity Commission","Charity Commission","CC"
"org_2016",2016,"Communities and Local Government","Department for Communities and Local Government","DCLG"
"org_2016",2016,"Communities and Local Government","Planning Inspectorate","PINS"
"org_2016",2016,"Culture, Media & Sport","Department for Culture, Media & Sport","DCMS"
"org_2016",2016,"Culture, Media & Sport","The Royal Parks","TRP"
"org_2016",2016,"Culture, Media & Sport","The National Archives","TNA"
"org_2016",2016,"Defence","Ministry of Defence","MOD"
"org_2016",2016,"Defence","Defence Equipment & Support","DES"
"org_2016",2016,"Defence","Defence Electronics and Components Agency","DECA"
"org_2016",2016,"Defence","Dstl","DSTL"
"org_2016",2016,"Defence","UK Hydrographic Office","UKHO"
"org_2016",2016,"Department for Exiting the European Union","Department for Exiting the European Union","DEEU"
"org_2016",2016,"Department for International Trade","Department for International Trade","DIT"
"org_2016",2016,"Department for International Development","Department for International Development","DFID"
"org_2016",2016,"Department for Education","Department for Education","DFE"
"org_2016",2016,"Department for Education","Skills Funding Agency","SFA"
"org_2016",2016,"Environment, Food & Rural Affairs","Department for Environment, Food & Rural Affairs","DEFRA"
"org_2016",2016,"Environment, Food & Rural Affairs","Animal and Plant Health Agency","APHA"
"org_2016",2016,"Environment, Food & Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","CEFAS"
"org_2016",2016,"Environment, Food & Rural Affairs","Rural Payments Agency","RPA"
"org_2016",2016,"Environment, Food & Rural Affairs","Veterinary Medicines Directorate","VMD"
"org_2016",2016,"Food Standards Agency","Food Standards Agency","FSA"
"org_2016",2016,"Foreign & Commonwealth Office","Foreign & Commonwealth Office","FCO"
"org_2016",2016,"Foreign & Commonwealth Office","FCO Services","FCOS"
"org_2016",2016,"Foreign & Commonwealth Office","Wilton Park","WPEA"
"org_2016",2016,"Government Actuary's Department","Government Actuary's Department","GAD"
"org_2016",2016,"Government Legal Department","Government Legal Department","GLD"
"org_2016",2016,"Health","Department of Health","DH"
"org_2016",2016,"Health","Medicines and Healthcare Products Regulatory Agency","MHRA"
"org_2016",2016,"Health","Public Health England","PHE"
"org_2016",2016,"HM Inspectorate of Constabulary","HM Inspectorate of Constabulary","HMIC"
"org_2016",2016,"HM Revenue & Customs","HM Revenue & Customs","HMRC"
"org_2016",2016,"HM Revenue & Customs","Valuation Office Agency","VOA"
"org_2016",2016,"HM Treasury and Chancellor's other departments","HM Treasury","HMT"
"org_2016",2016,"HM Treasury and Chancellor's other departments","UK Debt Management Office","DMO"
"org_2016",2016,"HM Treasury and Chancellor's other departments","Government Internal Audit Agency","GIAA"
"org_2016",2016,"Home Office","Home Office group",
"org_2016",2016,"Home Office","Home Office: Policy and Enablers (formerly known as Home Office HQ)","PE"
"org_2016",2016,"Home Office","Home Office: Border Force","BF"
"org_2016",2016,"Home Office","Home Office: Immigration Enforcement","IE"
"org_2016",2016,"Home Office","Home Office: UK Visas and Immigration","UKVI"
"org_2016",2016,"Home Office","HM Passport Office","HMPO"
"org_2016",2016,"Justice","Ministry of Justice (including agencies)",
"org_2016",2016,"Justice","Ministry of Justice (HQ)","MOJHQ"
"org_2016",2016,"Justice","Criminal Injuries Compensation Authority","CICA"
"org_2016",2016,"Justice","HM Courts and Tribunals Service","HMCTS"
"org_2016",2016,"Justice","HM Prison Service","HMPS"
"org_2016",2016,"Justice","Legal Aid Agency","LAA"
"org_2016",2016,"Justice","MoJ Arms Length Bodies","ALBS"
"org_2016",2016,"Justice","National Offender Management Service (HQ)","NOMSHQ"
"org_2016",2016,"Justice","National Probation Service","NPS"
"org_2016",2016,"Justice","Office of the Public Guardian","OPG"
"org_2016",2016,"National Crime Agency","National Crime Agency","NCA"
"org_2016",2016,"National Savings and Investments","National Savings and Investments","NSANDI"
"org_2016",2016,"Office of Rail and Road","Office of Rail and Road","ORR"
"org_2016",2016,"Ofgem","Ofgem","OFGEM"
"org_2016",2016,"Ofqual","Ofqual","OFQUAL"
"org_2016",2016,"Ofsted","Ofsted","OFSTED"
"org_2016",2016,"Scottish Government","Scottish Government","SG"
"org_2016",2016,"Scottish Government","Accountant in Bankruptcy","AIB"
"org_2016",2016,"Scottish Government","Crown Office and Procurator Fiscal Service","COPFS"
"org_2016",2016,"Scottish Government","Disclosure Scotland","DS"
"org_2016",2016,"Scottish Government","Education Scotland","ES"
"org_2016",2016,"Scottish Government","Food Standards Scotland","FSS"
"org_2016",2016,"Scottish Government","National Records of Scotland","NRS"
"org_2016",2016,"Scottish Government","Office of the Scottish Charity Regulator","OSCR"
"org_2016",2016,"Scottish Government","Registers of Scotland","ROS"
"org_2016",2016,"Scottish Government","Revenue Scotland","RS"
"org_2016",2016,"Scottish Government","Scottish Courts and Tribunals Service","SCTS"
"org_2016",2016,"Scottish Government","Scottish Prison Service","SPS"
"org_2016",2016,"Scottish Government","Scottish Public Pensions Agency","SPPA"
"org_2016",2016,"Scottish Government","Student Awards Agency for Scotland","SAAS"
"org_2016",2016,"Scottish Government","Transport Scotland","TS"
"org_2016",2016,"Teritorial Offices","Scotland Office, Office of the Advocate General, Wales Office and Northern Ireland Office combined","SWNIO"
"org_2016",2016,"Transport","Department for Transport","DFT"
"org_2016",2016,"Transport","Driver and Vehicle Licensing Agency","DVLA"
"org_2016",2016,"Transport","Driver and Vehicle Standards Agency","DVSA"
"org_2016",2016,"Transport","Maritime and Coastguard Agency","MCA"
"org_2016",2016,"Transport","Vehicle Certification Agency","VCA"
"org_2016",2016,"UK Export Finance","UK Export Finance","UKEF"
"org_2016",2016,"UK Statistics Authority","UK Statistics Authority (including ONS)",
"org_2016",2016,"UK Statistics Authority","UK Statistics Authority","UKSA"
"org_2016",2016,"UK Statistics Authority","Office for National Statistics","ONS"
"org_2016",2016,"Welsh Government","Estyn","ESTYN"
"org_2016",2016,"Work and Pensions","Department for Work and Pensions","DWP"
"org_2016",2016,"Work and Pensions","Health and Safety Executive","HSE"
"org_2017",2017,"Civil Service","Civil Service benchmark (median)","CIVILSERVICE"
"org_2017",2017,"Attorney General's departments","Attorney General's Office","AGO"
"org_2017",2017,"Attorney General's departments","Crown Prosecution Service","CPS"
"org_2017",2017,"Attorney General's departments","HM Crown Prosecution Service Inspectorate","HMCPSI"
"org_2017",2017,"Attorney General's departments","Serious Fraud Office","SFO"
"org_2017",2017,"Business, Energy & Industrial Strategy","Department for Business, Energy & Industrial Strategy","BEIS"
"org_2017",2017,"Business, Energy & Industrial Strategy","Acas","ACAS"
"org_2017",2017,"Business, Energy & Industrial Strategy","Companies House","CH"
"org_2017",2017,"Business, Energy & Industrial Strategy","Competition and Markets Authority","CMA"
"org_2017",2017,"Business, Energy & Industrial Strategy","Intellectual Property Office","IPO"
"org_2017",2017,"Business, Energy & Industrial Strategy","Land Registry","LR"
"org_2017",2017,"Business, Energy & Industrial Strategy","Met Office","MET"
"org_2017",2017,"Business, Energy & Industrial Strategy","The Insolvency Service","INSS"
"org_2017",2017,"Cabinet Office","Cabinet Office","CO"
"org_2017",2017,"Cabinet Office","Crown Commercial Service","CCS"
"org_2017",2017,"Cabinet Office","Civil Service HR","CSHR"
"org_2017",2017,"Charity Commission","Charity Commission","CC"
"org_2017",2017,"Communities and Local Government","Department for Communities and Local Government","DCLG"
"org_2017",2017,"Communities and Local Government","Planning Inspectorate","PINS"
"org_2017",2017,"Digital, Culture, Media & Sport","Department for Digital, Culture, Media & Sport","DCMS"
"org_2017",2017,"Digital, Culture, Media & Sport","The National Archives","TNA"
"org_2017",2017,"Defence","Ministry of Defence","MOD"
"org_2017",2017,"Defence","Defence Equipment & Support","DES"
"org_2017",2017,"Defence","Defence Electronics and Components Agency","DECA"
"org_2017",2017,"Defence","Dstl","DSTL"
"org_2017",2017,"Defence","UK Hydrographic Office","UKHO"
"org_2017",2017,"Department for Exiting the European Union","Department for Exiting the European Union","DEXEU"
"org_2017",2017,"Department for International Trade","Department for International Trade","DIT"
"org_2017",2017,"Department for International Development","Department for International Development","DFID"
"org_2017",2017,"Department for Education","Department for Education","DFE"
"org_2017",2017,"Environment, Food & Rural Affairs","Department for Environment, Food & Rural Affairs","DEFRA"
"org_2017",2017,"Environment, Food & Rural Affairs","Animal and Plant Health Agency","APHA"
"org_2017",2017,"Environment, Food & Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","CEFAS"
"org_2017",2017,"Environment, Food & Rural Affairs","Rural Payments Agency","RPA"
"org_2017",2017,"Environment, Food & Rural Affairs","Veterinary Medicines Directorate","VMD"
"org_2017",2017,"Estyn","Estyn","ESTYN"
"org_2017",2017,"Food Standards Agency","Food Standards Agency","FSA"
"org_2017",2017,"Foreign & Commonwealth Office","Foreign & Commonwealth Office","FCO"
"org_2017",2017,"Foreign & Commonwealth Office","FCO Services","FCOS"
"org_2017",2017,"Foreign & Commonwealth Office","Wilton Park","WPEA"
"org_2017",2017,"Government Actuary's Department","Government Actuary's Department","GAD"
"org_2017",2017,"Government Legal Department","Government Legal Department","GLD"
"org_2017",2017,"Health","Department of Health","DH"
"org_2017",2017,"Health","Medicines and Healthcare Products Regulatory Agency","MHRA"
"org_2017",2017,"Health","Public Health England","PHE"
"org_2017",2017,"HM Inspectorate of Constabulary and Fire & Rescue Services","HM Inspectorate of Constabulary and Fire & Rescue Services","HMICFR"
"org_2017",2017,"HM Revenue & Customs","HM Revenue & Customs","HMRC"
"org_2017",2017,"HM Revenue & Customs","Valuation Office Agency","VOA"
"org_2017",2017,"HM Treasury and Chancellor's other departments","HM Treasury","HMT"
"org_2017",2017,"HM Treasury and Chancellor's other departments","UK Debt Management Office","DMO"
"org_2017",2017,"HM Treasury and Chancellor's other departments","Government Internal Audit Agency","GIAA"
"org_2017",2017,"Home Office","Home Office group","HOMEOFFICEGROUP"
"org_2017",2017,"Home Office","Home Office: Policy and Enablers (formerly known as Home Office HQ)","PE"
"org_2017",2017,"Home Office","Home Office: Border Force","BF"
"org_2017",2017,"Home Office","Home Office: Immigration Enforcement","IE"
"org_2017",2017,"Home Office","Home Office: UK Visas and Immigration","UKVI"
"org_2017",2017,"Home Office","HM Passport Office","HMPO"
"org_2017",2017,"Justice","Ministry of Justice (including agencies)","MOJWITHAGENCIES"
"org_2017",2017,"Justice","Ministry of Justice (HQ)","MOJHQ"
"org_2017",2017,"Justice","Criminal Injuries Compensation Authority","CICA"
"org_2017",2017,"Justice","HM Courts and Tribunals Service","HMCTS"
"org_2017",2017,"Justice","HM Prison and Probation Service (HQ)","HMPPHQ"
"org_2017",2017,"Justice","HM Prison Service","HMPS"
"org_2017",2017,"Justice","Legal Aid Agency","LAA"
"org_2017",2017,"Justice","MoJ Arms Length Bodies","ALBS"
"org_2017",2017,"Justice","National Probation Service","NPS"
"org_2017",2017,"Justice","Office of the Public Guardian","OPG"
"org_2017",2017,"National Crime Agency","National Crime Agency","NCA"
"org_2017",2017,"National Savings and Investments","National Savings and Investments","NSANDI"
"org_2017",2017,"Office of Rail and Road","Office of Rail and Road","ORR"
"org_2017",2017,"Ofgem","Ofgem","OFGEM"
"org_2017",2017,"Ofqual","Ofqual","OFQUAL"
"org_2017",2017,"Ofsted","Ofsted","OFSTED"
"org_2017",2017,"Scottish Government","Scottish Government","SG"
"org_2017",2017,"Scottish Government","Accountant in Bankruptcy","AIB"
"org_2017",2017,"Scottish Government","Crown Office and Procurator Fiscal Service","COPFS"
"org_2017",2017,"Scottish Government","Disclosure Scotland","DS"
"org_2017",2017,"Scottish Government","Education Scotland","ES"
"org_2017",2017,"Scottish Government","Food Standards Scotland","FSS"
"org_2017",2017,"Scottish Government","National Records of Scotland","NRS"
"org_2017",2017,"Scottish Government","Office of the Scottish Charity Regulator","OSCR"
"org_2017",2017,"Scottish Government","Registers of Scotland","ROS"
"org_2017",2017,"Scottish Government","Revenue Scotland","RS"
"org_2017",2017,"Scottish Government","Scottish Courts and Tribunals Service","SCTS"
"org_2017",2017,"Scottish Government","Scottish Housing Regulator","SHR"
"org_2017",2017,"Scottish Government","Scottish Prison Service","SPS"
"org_2017",2017,"Scottish Government","Scottish Public Pensions Agency","SPPA"
"org_2017",2017,"Scottish Government","Student Awards Agency for Scotland","SAAS"
